Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
reTOUCH,1,2000,2000,./samplesAxons/2000/sample1.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,343,0.008575,465248,163,13,0.000325,1447,187,0.009,0,0.003,0.004,0.004,0.008,0.42,0,0,0.008,0.396,0,43.5484,1139,38.1613,170.167,125,125,500,0.4,4,0,0,0,351,202,0,0,0,0,0,0,23,0,651,1139,0,0,0,0,0,0,0,0,19.2224,6.88736,0,0,0,0,0,0,6.24247,0,6.01234,5.36748,0,0,0,0,0,0,0,0,50.3655,19.2074,0,0,0,0,0,0,11.9798,0,19.5909,16.884,0,0,0,0,0,0,
rereTOUCH,1,2000,2000,./samplesAxons/2000/sample1.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,227,0.005675,214202,135,13,0.000325,1447,1389,0.008,0,0.004,0.002,0.001,0.007,0.027,0,0,0.007,0.005,0,46.7742,510,18.7742,81.5626,125,125,500,0.007,4,0,0,0,351,202,0,0,0,0,0,0,0,0,510,101,0,0,0,0,0,0,0,0,19.2224,6.88736,0,0,0,0,0,0,0,0,6.84366,5.28043,0,0,0,0,0,0,0,0,50.3655,19.2074,0,0,0,0,0,0,0,0,21.9597,8.64821,0,0,0,0,0,0,
reTOUCH,1,2000,2000,./samplesAxons/2000/sample2.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,7755,0,0,0,1992,639,0.005,0,0.002,0.002,0,0.006,0.46,0,0,0.005,0.444,0.001,43.5484,1075,22.0806,138.026,125,125,500,0.446,4,0,0,0,1,7,0,0,0,0,0,0,56,0,230,1075,0,0,0,0,0,0,0,0,4.96222,4.06441,0,0,0,0,0,0,3.69221,0,5.97318,5.31973,0,0,0,0,0,0,0,0,0,2.78569,0,0,0,0,0,0,4.21321,0,19.8748,17.1983,0,0,0,0,0,0,
rereTOUCH,1,2000,2000,./samplesAxons/2000/sample2.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,1992,2000,0.005,0,0.004,0,0,0.007,0.454,0,0,0.007,0.437,0,50,7,0.129032,0.888708,125,125,500,0.437,4,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96222,4.06441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH,1,2000,2000,./samplesAxons/2000/sample3.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,200655,0,0,0,1822,86,0.01,0,0.003,0.003,0.001,0.007,0.411,0,0,0.007,0.387,0.001,43.5484,1130,33.7419,163.799,125,125,500,0.39,4,0,1,0,0,177,0,0,0,0,0,0,706,0,78,1130,0,0,0,0,0,0,19.5996,0,0,34.501,0,0,0,0,0,0,5.69895,0,4.78245,5.16707,0,0,0,0,0,0,0,0,0,61.2623,0,0,0,0,0,0,18.9471,0,4.74469,16.6345,0,0,0,0,0,0,
rereTOUCH,1,2000,2000,./samplesAxons/2000/sample3.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,30975,0,0,0,1822,1825,0.006,0,0.003,0,0,0.008,0.407,0,0,0.007,0.388,0,48.3871,177,5.69355,31.0943,125,125,500,0.388,4,0,1,0,0,177,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,19.5996,0,0,34.501,0,0,0,0,0,0,0,0,0,3.0805,0,0,0,0,0,0,0,0,0,61.2623,0,0,0,0,0,0,0,0,0,4.41502,0,0,0,0,0,0,
reTOUCH,1,2000,2000,./samplesAxons/2000/sample4.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,4740,0,0,0,1990,1196,0.008,0,0.002,0.002,0.001,0.005,0.049,0,0,0.005,0.032,0,43.5484,474,13.129,65.6898,125,125,500,0.034,4,0,0,0,10,0,0,0,0,0,0,0,225,0,474,105,0,0,0,0,0,0,0,0,1.09002,0,0,0,0,0,0,0,5.36813,0,4.80302,5.15334,0,0,0,0,0,0,0,0,0.697197,0,0,0,0,0,0,0,19.8555,0,7.02829,6.04799,0,0,0,0,0,0,
rereTOUCH,1,2000,2000,./samplesAxons/2000/sample4.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,1990,2000,0.012,0,0.003,0,0,0.005,0.05,0,0,0.005,0.03,0,50,10,0.16129,1.25972,125,125,500,0.03,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH,1,2000,2000,./samplesAxons/2000/sample5.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,1346,0.009,0,0.002,0.001,0.001,0.007,0.027,0,0,0.006,0.008,0,43.5484,331,10.5484,48.4081,125,125,500,0.009,4,0,0,0,0,0,0,0,0,0,0,0,171,0,152,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71931,0,5.03612,8.25992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68432,0,6.31795,29.2671,0,0,0,0,0,0,
rereTOUCH,1,2000,2000,./samplesAxons/2000/sample5.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,2000,0.005,0,0.003,0,0,0.005,0.015,0,0,0.005,0,0,50,0,0,0,125,125,500,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
