Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,210744,5.2686,696208,0,13,0.000325,289,1503,0.006,0,0,0.477,0.476,0.01,0.494,0,0,0.01,0,0,40.3226,1483,35.6129,195.376,125,125,1,0.477,4,0,22,6,200,1483,0,0,0,0,0,0,5,10,20,462,0,0,0,0,0,0,11.2454,188.158,22.1473,19.1771,0,0,0,0,0,0,93.7668,71.871,41.1731,34.2118,0,0,0,0,0,0,7.33016,23.2991,36.2129,26.9093,0,0,0,0,0,0,66.7191,85.234,20.2223,67.2407,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,0,0,0,1478,0,0,0,322,1999,0.002,0,0,0,0,0.005,0.009,0,0,0.005,0.001,0,48.3871,1478,27.0806,187.107,125,125,1,0.001,4,0,0,0,200,1478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.1473,19.0784,0,0,0,0,0,0,0,0,0,22.3854,0,0,0,0,0,0,0,0,36.2129,26.8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,0,13805,0.345125,82449,0,0,0,321,1698,0.004,0,0.001,0.034,0.033,0.007,0.046,0,0,0.007,0,0,43.5484,1479,31.9516,188.048,125,125,1,0.034,4,0,0,0,200,1479,0,0,0,0,0,0,201,0,46,55,0,0,0,0,0,0,0,0,22.1473,19.0748,0,0,0,0,0,0,36.9787,0,115.097,31.7095,0,0,0,0,0,0,0,0,36.2129,26.8285,0,0,0,0,0,0,53.406,0,142.178,24.9462,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,0,0,0,0,0,0,0,322,1993,0.002,0,0.001,0.001,0.001,0.005,0.009,0,0,0.005,0,0,46.7742,1478,27.1774,187.095,125,125,1,0.001,4,0,0,0,200,1478,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22.1473,19.0784,0,0,0,0,0,0,11.9406,0,0,0,0,0,0,0,0,0,0,0,36.2129,26.8372,0,0,0,0,0,0,3.09156,0,0,0,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,0,0,0,0,0,0,0,322,2000,0.003,0,0,0,0,0.008,0.014,0,0,0.007,0.001,0,50,1478,27.0645,187.11,125,125,1,0.001,4,0,0,0,200,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1473,19.0784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2129,26.8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,22174,0.55435,163694,0,3,7.5e-05,495,1718,0.003,0,0,0.051,0.05,0.008,0.064,0,0,0.007,0.001,0,41.9355,1343,28.8226,169.865,125,125,1,0.052,4,0,29,63,70,1343,0,0,0,0,0,0,94,72,0,116,0,0,0,0,0,0,16.0576,6.61174,10.7424,10.3176,0,0,0,0,0,0,127.74,103.997,0,39.9865,0,0,0,0,0,0,9.50771,3.73372,9.6727,8.66722,0,0,0,0,0,0,195.998,134.937,0,62.4761,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,0,0,0,0,0,0,0,591,2000,0.004,0,0.001,0.001,0,0.007,0.013,0,0,0.007,0,0,50,1339,22.7258,168.762,125,125,1,0.001,4,0,0,0,70,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7424,10.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6727,8.67498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,0,15825,0.395625,36892,0,4,0.0001,380,1887,0.005,0,0,0.037,0.036,0.006,0.049,0,0,0.005,0,0,43.5484,1339,27.9516,170.3,125,125,1,0.037,4,0,211,0,70,1339,0,0,0,0,0,0,65,34,0,14,0,0,0,0,0,0,9.68502,0,10.7424,10.333,0,0,0,0,0,0,41.9318,52.8052,0,49.5249,0,0,0,0,0,0,5.57793,0,9.6727,8.67498,0,0,0,0,0,0,62.4477,84.5459,0,23.1964,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,0,0,0,0,0,0,0,591,2000,0.004,0,0,0,0,0.01,0.015,0,0,0.01,0.001,0,50,1339,22.7258,168.762,125,125,1,0.001,4,0,0,0,70,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7424,10.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6727,8.67498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:TD(Case1),1,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,0,0,0,0,0,0,0,591,2000,0.003,0,0.001,0.001,0,0.007,0.012,0,0,0.007,0,0,50,1339,22.7258,168.762,125,125,1,0.001,4,0,0,0,70,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7424,10.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6727,8.67498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
